unit_id,station_id,station_name,zone,tier,shift,vibration,torque,temperature,cycle_time,checklist_pass
1804,28,Wheel & Tire Mount,Final Assembly,rich,Night,0.853,39.95,24.37,51.68,
1804,29,Interior Trim 1,Final Assembly,basic,Night,,,,49.6,
1804,30,Interior Trim Fit Check,Final Assembly,manual,Night,,,,52.38,True
1804,31,Glass Install,Final Assembly,rich,Night,0.821,39.7,24.21,53.72,
1804,32,Seat Install,Final Assembly,basic,Night,,,,53.85,
1804,33,Fluid Fill,Final Assembly,rich,Night,1.006,39.95,25.64,53.75,
1804,34,Wheel Alignment,Final Assembly,rich,Night,0.924,39.9,24.0,52.25,
1804,35,Headlamp Aim,Final Assembly,rich,Night,0.799,43.53,23.85,53.0,
1804,36,Electrical Function Test,Final Assembly,rich,Night,0.809,39.79,23.5,52.99,
1804,37,Door/Panel Gap Scan,Final Assembly,rich,Night,1.108,39.84,22.77,53.61,
1804,38,Water Leak Test,Final Assembly,rich,Night,0.95,39.13,24.09,50.63,
1804,39,Road Simulation Test,Final Assembly,rich,Night,0.908,39.19,24.77,49.66,
1804,40,Final Inspection & Buyoff,Final Assembly,rich,Night,0.776,39.63,23.66,52.91,
1805,1,Underbody Framing,Body Construction,rich,Night,0.865,40.87,24.01,57.72,
1805,2,Side Panel Load,Body Construction,rich,Night,0.718,37.5,24.47,59.41,
1805,3,Robotic Weld Cell A,Body Construction,rich,Night,0.878,38.23,23.78,56.64,
1805,4,Robotic Weld Cell B,Body Construction,rich,Night,0.876,38.54,23.99,52.87,
1805,5,Roof Bow Fit,Body Construction,rich,Night,0.822,39.21,24.03,55.27,
1805,6,Door Hang,Body Construction,rich,Night,0.782,38.25,24.7,56.13,
1805,7,Bolt Fastening Torque,Body Construction,rich,Night,1.041,44.33,24.21,56.84,
1805,8,Geometry Check,Body Construction,rich,Night,0.812,37.57,24.06,58.32,
1805,9,Robotic Weld Cell C,Body Construction,rich,Night,0.992,38.18,23.87,57.94,
1805,10,Sealer Application,Body Construction,rich,Night,1.006,40.51,23.27,56.77,
1805,11,Body Squareness Gauge,Body Construction,basic,Night,,,,60.2,
1805,12,Weld Arm Bearing Station,Body Construction,rich,Night,3.332,38.86,23.84,60.65,
1805,13,Panel Fit Inspection,Body Construction,manual,Night,,,,54.93,True
1805,14,Hem Flange Press,Body Construction,basic,Night,,,,56.56,
1805,15,Body-in-White Buyoff,Body Construction,manual,Night,,,,55.58,True
1805,16,Pretreatment Dip,Paint,basic,Night,,,165.69,63.67,
1805,17,E-Coat Bath,Paint,rich,Night,1.081,,166.09,64.85,
1805,18,Sealer Booth,Paint,manual,Night,,,,63.57,True
1805,19,Primer Booth,Paint,rich,Night,0.648,,164.65,68.09,
1805,20,Basecoat Robot,Paint,rich,Night,0.955,,163.64,64.37,
1805,21,Clearcoat Robot,Paint,rich,Night,0.833,,168.52,62.95,
1805,22,Flash-Off Tunnel,Paint,basic,Night,,,168.92,64.75,
1805,23,Cure Oven Conveyor,Paint,basic,Night,,,166.86,58.01,
1805,24,Paint Inspection Booth,Paint,manual,Night,,,,61.1,True
1805,25,Buff & Polish,Paint,basic,Night,,,,62.06,
1805,26,Cockpit Marriage,Final Assembly,rich,Night,0.97,38.38,23.52,54.39,
1805,27,Powertrain Marriage,Final Assembly,rich,Night,0.77,42.23,23.56,50.27,
1805,28,Wheel & Tire Mount,Final Assembly,rich,Night,1.03,40.44,24.68,50.12,
1805,29,Interior Trim 1,Final Assembly,basic,Night,,,,53.07,
1805,30,Interior Trim Fit Check,Final Assembly,manual,Night,,,,52.41,True
1805,31,Glass Install,Final Assembly,rich,Night,0.928,42.87,23.57,54.15,
1805,32,Seat Install,Final Assembly,basic,Night,,,,51.7,
1805,33,Fluid Fill,Final Assembly,rich,Night,0.806,40.65,23.54,54.98,
1805,34,Wheel Alignment,Final Assembly,rich,Night,0.924,38.39,23.74,55.13,
1805,35,Headlamp Aim,Final Assembly,rich,Night,0.838,40.09,23.81,52.57,
1805,36,Electrical Function Test,Final Assembly,rich,Night,0.827,39.85,24.24,53.42,
1805,37,Door/Panel Gap Scan,Final Assembly,rich,Night,0.96,41.92,23.57,52.95,
1805,38,Water Leak Test,Final Assembly,rich,Night,1.12,42.78,24.47,56.52,
1805,39,Road Simulation Test,Final Assembly,rich,Night,0.859,41.0,24.34,54.05,
1805,40,Final Inspection & Buyoff,Final Assembly,rich,Night,0.897,37.06,23.63,53.56,
1806,1,Underbody Framing,Body Construction,rich,Night,0.891,40.02,24.08,56.58,
1806,2,Side Panel Load,Body Construction,rich,Night,0.83,39.5,23.78,58.65,
1806,3,Robotic Weld Cell A,Body Construction,rich,Night,0.962,42.79,24.33,57.9,
1806,4,Robotic Weld Cell B,Body Construction,rich,Night,0.948,38.54,23.63,59.67,
1806,5,Roof Bow Fit,Body Construction,rich,Night,0.748,39.48,24.23,57.89,
1806,6,Door Hang,Body Construction,rich,Night,0.927,37.66,23.36,55.62,
1806,7,Bolt Fastening Torque,Body Construction,rich,Night,0.869,43.86,24.9,58.83,
1806,8,Geometry Check,Body Construction,rich,Night,0.839,39.3,23.96,57.3,
1806,9,Robotic Weld Cell C,Body Construction,rich,Night,0.925,38.47,23.68,58.01,
1806,10,Sealer Application,Body Construction,rich,Night,0.814,40.99,24.28,57.16,
1806,11,Body Squareness Gauge,Body Construction,basic,Night,,,,58.14,
1806,12,Weld Arm Bearing Station,Body Construction,rich,Night,3.615,39.16,23.92,59.61,
1806,13,Panel Fit Inspection,Body Construction,manual,Night,,,,57.19,True
1806,14,Hem Flange Press,Body Construction,basic,Night,,,,55.17,
1806,15,Body-in-White Buyoff,Body Construction,manual,Night,,,,55.18,True
1806,16,Pretreatment Dip,Paint,basic,Night,,,166.57,61.82,
1806,17,E-Coat Bath,Paint,rich,Night,1.0,,168.78,59.94,
1806,18,Sealer Booth,Paint,manual,Night,,,,62.75,True
1806,19,Primer Booth,Paint,rich,Night,0.979,,168.59,64.37,
1806,20,Basecoat Robot,Paint,rich,Night,0.768,,163.94,64.04,
1806,21,Clearcoat Robot,Paint,rich,Night,0.953,,166.37,61.0,
1806,22,Flash-Off Tunnel,Paint,basic,Night,,,169.37,64.0,
1806,23,Cure Oven Conveyor,Paint,basic,Night,,,165.7,64.49,
1806,24,Paint Inspection Booth,Paint,manual,Night,,,,63.11,True
1806,25,Buff & Polish,Paint,basic,Night,,,,61.17,
1806,26,Cockpit Marriage,Final Assembly,rich,Night,0.994,36.53,23.94,48.54,
1806,27,Powertrain Marriage,Final Assembly,rich,Night,0.93,41.05,23.29,51.45,
1806,28,Wheel & Tire Mount,Final Assembly,rich,Night,0.969,41.97,23.43,56.83,
1806,29,Interior Trim 1,Final Assembly,basic,Night,,,,52.77,
1806,30,Interior Trim Fit Check,Final Assembly,manual,Night,,,,54.37,True
1806,31,Glass Install,Final Assembly,rich,Night,1.037,39.76,24.75,52.6,
1806,32,Seat Install,Final Assembly,basic,Night,,,,53.74,
1806,33,Fluid Fill,Final Assembly,rich,Night,0.909,39.87,23.31,50.28,
1806,34,Wheel Alignment,Final Assembly,rich,Night,0.877,39.23,23.47,51.5,
1806,35,Headlamp Aim,Final Assembly,rich,Night,0.94,41.43,24.89,54.05,
1806,36,Electrical Function Test,Final Assembly,rich,Night,0.729,40.19,24.16,51.74,
1806,37,Door/Panel Gap Scan,Final Assembly,rich,Night,0.815,39.78,23.89,52.31,
1806,38,Water Leak Test,Final Assembly,rich,Night,0.892,41.08,23.9,48.52,
1806,39,Road Simulation Test,Final Assembly,rich,Night,0.827,39.85,24.04,51.21,
1806,40,Final Inspection & Buyoff,Final Assembly,rich,Night,0.962,42.04,24.63,51.34,
1807,1,Underbody Framing,Body Construction,rich,Night,0.873,40.98,24.22,57.94,
1807,2,Side Panel Load,Body Construction,rich,Night,0.733,39.7,24.36,58.3,
1807,3,Robotic Weld Cell A,Body Construction,rich,Night,0.892,41.29,23.67,59.11,
1807,4,Robotic Weld Cell B,Body Construction,rich,Night,0.657,38.49,23.2,55.32,
1807,5,Roof Bow Fit,Body Construction,rich,Night,0.701,40.25,23.85,54.06,
1807,6,Door Hang,Body Construction,rich,Night,0.734,38.03,24.06,60.28,
1807,7,Bolt Fastening Torque,Body Construction,rich,Night,0.923,44.07,23.86,54.57,
1807,8,Geometry Check,Body Construction,rich,Night,0.844,39.0,24.25,55.39,
1807,9,Robotic Weld Cell C,Body Construction,rich,Night,0.945,41.77,24.92,56.58,
1807,10,Sealer Application,Body Construction,rich,Night,0.782,43.14,23.96,57.56,
1807,11,Body Squareness Gauge,Body Construction,basic,Night,,,,55.51,
1807,12,Weld Arm Bearing Station,Body Construction,rich,Night,3.913,39.76,24.04,57.4,
1807,13,Panel Fit Inspection,Body Construction,manual,Night,,,,60.92,True
1807,14,Hem Flange Press,Body Construction,basic,Night,,,,59.0,
1807,15,Body-in-White Buyoff,Body Construction,manual,Night,,,,57.75,True
1807,16,Pretreatment Dip,Paint,basic,Night,,,164.55,63.51,
1807,17,E-Coat Bath,Paint,rich,Night,0.938,,166.91,65.57,
1807,18,Sealer Booth,Paint,manual,Night,,,,62.69,True
1807,19,Primer Booth,Paint,rich,Night,0.963,,157.94,61.43,
1807,20,Basecoat Robot,Paint,rich,Night,0.863,,169.12,64.92,
1807,21,Clearcoat Robot,Paint,rich,Night,0.899,,164.85,61.51,
1807,22,Flash-Off Tunnel,Paint,basic,Night,,,169.87,63.0,
1807,23,Cure Oven Conveyor,Paint,basic,Night,,,170.34,60.52,
1807,24,Paint Inspection Booth,Paint,manual,Night,,,,61.26,True
1807,25,Buff & Polish,Paint,basic,Night,,,,64.44,
1807,26,Cockpit Marriage,Final Assembly,rich,Night,1.022,40.06,24.44,53.79,
1807,27,Powertrain Marriage,Final Assembly,rich,Night,0.932,36.75,24.73,51.9,
1807,28,Wheel & Tire Mount,Final Assembly,rich,Night,1.042,41.16,23.46,53.76,
1807,29,Interior Trim 1,Final Assembly,basic,Night,,,,55.93,
1807,30,Interior Trim Fit Check,Final Assembly,manual,Night,,,,56.26,True
1807,31,Glass Install,Final Assembly,rich,Night,0.928,39.34,24.2,53.24,
1807,32,Seat Install,Final Assembly,basic,Night,,,,54.6,
1807,33,Fluid Fill,Final Assembly,rich,Night,0.769,39.63,24.06,51.76,
1807,34,Wheel Alignment,Final Assembly,rich,Night,0.83,38.85,24.67,52.73,
1807,35,Headlamp Aim,Final Assembly,rich,Night,0.703,39.43,23.53,51.58,
1807,36,Electrical Function Test,Final Assembly,rich,Night,0.91,39.68,23.14,54.99,
1807,37,Door/Panel Gap Scan,Final Assembly,rich,Night,0.803,38.31,24.27,54.06,
1807,38,Water Leak Test,Final Assembly,rich,Night,0.846,41.75,23.65,51.65,
1807,39,Road Simulation Test,Final Assembly,rich,Night,0.871,41.35,23.98,51.51,
1807,40,Final Inspection & Buyoff,Final Assembly,rich,Night,0.83,38.34,24.3,51.65,
1808,1,Underbody Framing,Body Construction,rich,Night,0.889,41.9,23.73,57.81,
1808,2,Side Panel Load,Body Construction,rich,Night,0.98,40.09,24.47,59.52,
1808,3,Robotic Weld Cell A,Body Construction,rich,Night,0.935,35.86,24.45,58.64,
1808,4,Robotic Weld Cell B,Body Construction,rich,Night,1.206,42.86,24.06,56.64,
1808,5,Roof Bow Fit,Body Construction,rich,Night,0.888,36.93,23.49,54.75,
1808,6,Door Hang,Body Construction,rich,Night,0.893,43.15,24.46,60.05,
1808,7,Bolt Fastening Torque,Body Construction,rich,Night,1.046,43.56,23.34,57.32,
1808,8,Geometry Check,Body Construction,rich,Night,0.793,40.43,24.2,54.55,
1808,9,Robotic Weld Cell C,Body Construction,rich,Night,0.963,40.71,24.46,56.97,
1808,10,Sealer Application,Body Construction,rich,Night,0.918,39.98,24.31,57.15,
1808,11,Body Squareness Gauge,Body Construction,basic,Night,,,,58.32,
1808,12,Weld Arm Bearing Station,Body Construction,rich,Night,3.793,41.7,23.71,57.02,
1808,13,Panel Fit Inspection,Body Construction,manual,Night,,,,57.27,True
1808,14,Hem Flange Press,Body Construction,basic,Night,,,,56.66,
1808,15,Body-in-White Buyoff,Body Construction,manual,Night,,,,58.78,True
1808,16,Pretreatment Dip,Paint,basic,Night,,,170.41,62.94,
1808,17,E-Coat Bath,Paint,rich,Night,0.766,,164.97,63.97,
1808,18,Sealer Booth,Paint,manual,Night,,,,63.91,True
1808,19,Primer Booth,Paint,rich,Night,1.024,,164.52,65.38,
1808,20,Basecoat Robot,Paint,rich,Night,0.959,,164.87,63.85,
1808,21,Clearcoat Robot,Paint,rich,Night,0.693,,169.28,65.12,
1808,22,Flash-Off Tunnel,Paint,basic,Night,,,169.51,64.37,
1808,23,Cure Oven Conveyor,Paint,basic,Night,,,162.92,58.68,
1808,24,Paint Inspection Booth,Paint,manual,Night,,,,62.56,True
1808,25,Buff & Polish,Paint,basic,Night,,,,66.44,
1808,26,Cockpit Marriage,Final Assembly,rich,Night,0.6,41.81,24.86,53.24,
1808,27,Powertrain Marriage,Final Assembly,rich,Night,0.768,41.69,23.62,50.9,
1808,28,Wheel & Tire Mount,Final Assembly,rich,Night,0.823,40.33,24.17,54.59,
1808,29,Interior Trim 1,Final Assembly,basic,Night,,,,54.86,
1808,30,Interior Trim Fit Check,Final Assembly,manual,Night,,,,53.68,True
1808,31,Glass Install,Final Assembly,rich,Night,1.111,40.94,23.1,56.3,
1808,32,Seat Install,Final Assembly,basic,Night,,,,54.32,
1808,33,Fluid Fill,Final Assembly,rich,Night,0.76,38.1,23.41,52.8,
1808,34,Wheel Alignment,Final Assembly,rich,Night,0.948,40.29,24.42,52.16,
1808,35,Headlamp Aim,Final Assembly,rich,Night,1.036,43.35,23.47,55.05,
1808,36,Electrical Function Test,Final Assembly,rich,Night,0.96,39.07,24.89,56.36,
1808,37,Door/Panel Gap Scan,Final Assembly,rich,Night,0.974,37.56,23.53,54.69,
1808,38,Water Leak Test,Final Assembly,rich,Night,0.873,41.94,24.24,53.24,
1808,39,Road Simulation Test,Final Assembly,rich,Night,0.686,38.16,23.77,56.06,
1808,40,Final Inspection & Buyoff,Final Assembly,rich,Night,1.029,38.97,24.15,52.07,
1809,1,Underbody Framing,Body Construction,rich,Night,0.923,39.8,23.67,55.36,
1809,2,Side Panel Load,Body Construction,rich,Night,0.783,40.52,24.52,60.04,
1809,3,Robotic Weld Cell A,Body Construction,rich,Night,0.631,37.75,24.49,57.26,
1809,4,Robotic Weld Cell B,Body Construction,rich,Night,0.682,41.65,23.99,56.91,
1809,5,Roof Bow Fit,Body Construction,rich,Night,1.008,41.88,24.6,60.06,
1809,6,Door Hang,Body Construction,rich,Night,0.859,40.75,23.85,58.35,
1809,7,Bolt Fastening Torque,Body Construction,rich,Night,0.852,46.26,24.08,53.63,
1809,8,Geometry Check,Body Construction,rich,Night,0.993,40.17,23.34,55.32,
1809,9,Robotic Weld Cell C,Body Construction,rich,Night,0.809,37.61,23.86,57.7,
1809,10,Sealer Application,Body Construction,rich,Night,0.849,42.13,24.25,58.09,
1809,11,Body Squareness Gauge,Body Construction,basic,Night,,,,54.53,
1809,12,Weld Arm Bearing Station,Body Construction,rich,Night,3.743,41.96,23.65,57.99,
1809,13,Panel Fit Inspection,Body Construction,manual,Night,,,,58.16,True
1809,14,Hem Flange Press,Body Construction,basic,Night,,,,59.09,
1809,15,Body-in-White Buyoff,Body Construction,manual,Night,,,,54.21,True
1809,16,Pretreatment Dip,Paint,basic,Night,,,162.09,60.43,
1809,17,E-Coat Bath,Paint,rich,Night,0.888,,164.6,61.09,
1809,18,Sealer Booth,Paint,manual,Night,,,,66.12,True
1809,19,Primer Booth,Paint,rich,Night,0.868,,164.25,62.06,
1809,20,Basecoat Robot,Paint,rich,Night,1.093,,168.77,60.02,
1809,21,Clearcoat Robot,Paint,rich,Night,0.895,,166.79,64.01,
1809,22,Flash-Off Tunnel,Paint,basic,Night,,,161.41,60.73,
1809,23,Cure Oven Conveyor,Paint,basic,Night,,,165.56,62.22,
1809,24,Paint Inspection Booth,Paint,manual,Night,,,,61.72,True
1809,25,Buff & Polish,Paint,basic,Night,,,,61.1,
1809,26,Cockpit Marriage,Final Assembly,rich,Night,0.775,41.46,23.35,55.8,
1809,27,Powertrain Marriage,Final Assembly,rich,Night,1.074,38.76,24.42,51.07,
1809,28,Wheel & Tire Mount,Final Assembly,rich,Night,0.951,38.28,24.05,54.62,
1809,29,Interior Trim 1,Final Assembly,basic,Night,,,,54.52,
1809,30,Interior Trim Fit Check,Final Assembly,manual,Night,,,,53.22,True
1809,31,Glass Install,Final Assembly,rich,Night,0.677,42.9,24.05,53.61,
1809,32,Seat Install,Final Assembly,basic,Night,,,,53.93,
1809,33,Fluid Fill,Final Assembly,rich,Night,0.929,41.43,24.58,53.41,
1809,34,Wheel Alignment,Final Assembly,rich,Night,1.037,43.73,24.28,50.42,
1809,35,Headlamp Aim,Final Assembly,rich,Night,0.843,43.11,23.83,54.59,
1809,36,Electrical Function Test,Final Assembly,rich,Night,0.984,39.07,24.91,56.97,
1809,37,Door/Panel Gap Scan,Final Assembly,rich,Night,0.911,38.78,24.08,50.91,
1809,38,Water Leak Test,Final Assembly,rich,Night,1.003,39.26,23.58,50.93,
1809,39,Road Simulation Test,Final Assembly,rich,Night,0.876,41.8,24.04,53.66,
1809,40,Final Inspection & Buyoff,Final Assembly,rich,Night,0.817,37.14,23.83,53.67,
1810,1,Underbody Framing,Body Construction,rich,Night,0.986,43.45,24.18,57.09,
1810,2,Side Panel Load,Body Construction,rich,Night,0.965,41.85,23.89,58.2,
1810,3,Robotic Weld Cell A,Body Construction,rich,Night,0.864,41.03,23.36,58.74,
1810,4,Robotic Weld Cell B,Body Construction,rich,Night,0.769,42.66,25.27,58.81,
1810,5,Roof Bow Fit,Body Construction,rich,Night,0.779,38.65,24.21,55.36,
1810,6,Door Hang,Body Construction,rich,Night,1.042,40.37,24.31,57.0,
1810,7,Bolt Fastening Torque,Body Construction,rich,Night,0.911,44.17,23.73,54.96,
1810,8,Geometry Check,Body Construction,rich,Night,1.045,39.75,23.64,56.9,
1810,9,Robotic Weld Cell C,Body Construction,rich,Night,0.815,40.56,24.6,57.61,
1810,10,Sealer Application,Body Construction,rich,Night,0.72,40.97,23.79,58.86,
1810,11,Body Squareness Gauge,Body Construction,basic,Night,,,,57.81,
1810,12,Weld Arm Bearing Station,Body Construction,rich,Night,3.774,39.22,23.83,57.24,
1810,13,Panel Fit Inspection,Body Construction,manual,Night,,,,55.35,True
1810,14,Hem Flange Press,Body Construction,basic,Night,,,,54.95,
1810,15,Body-in-White Buyoff,Body Construction,manual,Night,,,,55.02,True
1810,16,Pretreatment Dip,Paint,basic,Night,,,166.9,59.99,
1810,17,E-Coat Bath,Paint,rich,Night,0.75,,166.44,62.93,
1810,18,Sealer Booth,Paint,manual,Night,,,,59.27,True
1810,19,Primer Booth,Paint,rich,Night,0.828,,163.08,62.47,
1810,20,Basecoat Robot,Paint,rich,Night,0.906,,166.56,63.88,
1810,21,Clearcoat Robot,Paint,rich,Night,0.875,,161.1,64.04,
1810,22,Flash-Off Tunnel,Paint,basic,Night,,,168.83,62.84,
1810,23,Cure Oven Conveyor,Paint,basic,Night,,,165.13,60.06,
1810,24,Paint Inspection Booth,Paint,manual,Night,,,,61.68,True
1810,25,Buff & Polish,Paint,basic,Night,,,,64.27,
1810,26,Cockpit Marriage,Final Assembly,rich,Night,0.764,39.72,24.2,54.06,
1810,27,Powertrain Marriage,Final Assembly,rich,Night,1.167,39.5,24.23,50.56,
1810,28,Wheel & Tire Mount,Final Assembly,rich,Night,0.635,40.74,23.71,53.94,
1810,29,Interior Trim 1,Final Assembly,basic,Night,,,,55.09,
1810,30,Interior Trim Fit Check,Final Assembly,manual,Night,,,,52.44,True
1810,31,Glass Install,Final Assembly,rich,Night,0.88,40.93,24.19,54.33,
1810,32,Seat Install,Final Assembly,basic,Night,,,,56.11,
1810,33,Fluid Fill,Final Assembly,rich,Night,1.104,39.68,23.42,52.16,
1810,34,Wheel Alignment,Final Assembly,rich,Night,1.145,43.01,24.72,53.69,
1810,35,Headlamp Aim,Final Assembly,rich,Night,1.002,42.07,23.67,55.02,
1810,36,Electrical Function Test,Final Assembly,rich,Night,0.953,38.21,24.63,55.95,
1810,37,Door/Panel Gap Scan,Final Assembly,rich,Night,1.13,41.11,24.12,53.22,
1810,38,Water Leak Test,Final Assembly,rich,Night,0.817,40.28,23.96,57.38,
1810,39,Road Simulation Test,Final Assembly,rich,Night,0.858,38.75,23.59,53.78,
1810,40,Final Inspection & Buyoff,Final Assembly,rich,Night,0.91,39.04,23.89,52.89,
1811,1,Underbody Framing,Body Construction,rich,Night,0.51,40.54,24.29,53.71,
1811,2,Side Panel Load,Body Construction,rich,Night,0.768,41.18,23.72,58.79,
1811,3,Robotic Weld Cell A,Body Construction,rich,Night,1.063,38.04,23.61,61.19,
1811,4,Robotic Weld Cell B,Body Construction,rich,Night,1.018,37.64,24.59,58.59,
1811,5,Roof Bow Fit,Body Construction,rich,Night,0.939,38.67,23.77,58.06,
1811,6,Door Hang,Body Construction,rich,Night,0.808,40.08,24.18,59.61,
1811,7,Bolt Fastening Torque,Body Construction,rich,Night,0.929,44.68,23.6,55.7,
1811,8,Geometry Check,Body Construction,rich,Night,0.775,38.46,24.51,57.9,
1811,9,Robotic Weld Cell C,Body Construction,rich,Night,0.906,40.51,23.88,53.52,
1811,10,Sealer Application,Body Construction,rich,Night,1.071,38.96,24.05,56.34,
1811,11,Body Squareness Gauge,Body Construction,basic,Night,,,,57.44,
1811,12,Weld Arm Bearing Station,Body Construction,rich,Night,3.874,39.83,24.38,61.81,
1811,13,Panel Fit Inspection,Body Construction,manual,Night,,,,59.63,True
1811,14,Hem Flange Press,Body Construction,basic,Night,,,,54.28,
1811,15,Body-in-White Buyoff,Body Construction,manual,Night,,,,56.04,True
1811,16,Pretreatment Dip,Paint,basic,Night,,,161.35,62.73,
1811,17,E-Coat Bath,Paint,rich,Night,0.89,,160.76,60.86,
1811,18,Sealer Booth,Paint,manual,Night,,,,60.82,True
1811,19,Primer Booth,Paint,rich,Night,0.784,,168.09,55.08,
1811,20,Basecoat Robot,Paint,rich,Night,0.96,,163.87,64.72,
1811,21,Clearcoat Robot,Paint,rich,Night,0.816,,168.25,64.79,
1811,22,Flash-Off Tunnel,Paint,basic,Night,,,163.07,61.61,
1811,23,Cure Oven Conveyor,Paint,basic,Night,,,160.26,62.96,
1811,24,Paint Inspection Booth,Paint,manual,Night,,,,57.98,True
1811,25,Buff & Polish,Paint,basic,Night,,,,62.32,
1811,26,Cockpit Marriage,Final Assembly,rich,Night,0.817,41.53,24.64,54.34,
1811,27,Powertrain Marriage,Final Assembly,rich,Night,1.182,41.22,23.77,52.35,
1811,28,Wheel & Tire Mount,Final Assembly,rich,Night,0.853,37.63,24.02,55.1,
1811,29,Interior Trim 1,Final Assembly,basic,Night,,,,51.87,
1811,30,Interior Trim Fit Check,Final Assembly,manual,Night,,,,53.13,True
1811,31,Glass Install,Final Assembly,rich,Night,0.791,39.44,24.26,55.22,
1811,32,Seat Install,Final Assembly,basic,Night,,,,55.8,
1811,33,Fluid Fill,Final Assembly,rich,Night,0.908,37.76,24.43,53.49,
1811,34,Wheel Alignment,Final Assembly,rich,Night,0.851,35.95,23.93,51.79,
1811,35,Headlamp Aim,Final Assembly,rich,Night,1.061,41.2,24.0,52.16,
1811,36,Electrical Function Test,Final Assembly,rich,Night,1.052,35.51,24.09,50.75,
1811,37,Door/Panel Gap Scan,Final Assembly,rich,Night,0.987,43.25,23.47,53.86,
